Timestamp,Vibration_X,Vibration_Y,Vibration_Z,Magnitude,Aux1,Aux2,Aux3,Raw_Data1,Raw_Data2,Raw_Data3,Raw_Extra1,Raw_Extra2,Raw_Extra3
2025-11-05 14:51:48.055,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:48.144,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:48.304,0.0,4.0,4.0,5.656854249492381,16,0,3,0,4,4,16,0,3
2025-11-05 14:51:48.354,1.0,4.0,4.0,5.744562646538029,18,0,4,1,4,4,18,0,4
2025-11-05 14:51:48.475,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:48.567,1.0,3.0,4.0,5.0990195135927845,17,0,3,1,3,4,17,0,3
2025-11-05 14:51:48.708,1.0,4.0,4.0,5.744562646538029,16,0,3,1,4,4,16,0,3
2025-11-05 14:51:48.744,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:48.888,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:48.954,1.0,3.0,4.0,5.0990195135927845,14,0,3,1,3,4,14,0,3
2025-11-05 14:51:49.079,1.0,4.0,4.0,5.744562646538029,17,0,3,1,4,4,17,0,3
2025-11-05 14:51:49.165,0.0,3.0,3.0,4.242640687119285,15,0,3,0,3,3,15,0,3
2025-11-05 14:51:49.286,1.0,4.0,4.0,5.744562646538029,17,0,3,1,4,4,17,0,3
2025-11-05 14:51:49.345,0.0,3.0,4.0,5.0,17,0,3,0,3,4,17,0,3
2025-11-05 14:51:49.467,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:49.554,1.0,3.0,4.0,5.0990195135927845,16,0,3,1,3,4,16,0,3
2025-11-05 14:51:49.674,1.0,3.0,4.0,5.0990195135927845,15,0,3,1,3,4,15,0,3
2025-11-05 14:51:49.813,1.0,4.0,5.0,6.48074069840786,16,0,3,1,4,5,16,0,3
2025-11-05 14:51:49.884,0.0,2.0,3.0,3.605551275463989,14,0,3,0,2,3,14,0,3
2025-11-05 14:51:49.945,1.0,4.0,4.0,5.744562646538029,15,0,3,1,4,4,15,0,3
2025-11-05 14:51:50.185,1.0,4.0,5.0,6.48074069840786,14,0,3,1,4,5,14,0,3
2025-11-05 14:51:50.186,1.0,4.0,5.0,6.48074069840786,17,0,4,1,4,5,17,0,4
